key,status,old_chars,new_chars,lang,model
ross_rarr_2025,enriched,57,955,en,x-ai/grok-4-fast
huly_predicting_2025,enriched,178,762,en,x-ai/grok-4-fast
qian_memorag_2025,enriched,177,1044,en,x-ai/grok-4-fast
boumber_llms_2024,enriched,359,1012,en,x-ai/grok-4-fast
liu_graphcoder_2024,enriched,218,872,en,x-ai/grok-4-fast
dang_authoring_2025,enriched,94,1024,en,x-ai/grok-4-fast
cui_cirag_2025,enriched,256,1255,en,x-ai/grok-4-fast
xin_atomr_2025,enriched,68,1408,en,x-ai/grok-4-fast
proma_personalizing_2025,enriched,113,714,en,x-ai/grok-4-fast
imasaka_effect_2024,enriched,225,1145,en,x-ai/grok-4-fast
hammoud_human_2024,enriched,202,1143,en,x-ai/grok-4-fast
fuchs_practical_2025,enriched,219,884,en,x-ai/grok-4-fast
barat_constructing_2025,enriched,18,793,en,x-ai/grok-4-fast
bradland_new_2025,enriched,254,1010,en,x-ai/grok-4-fast
zhang_litfm_2025,enriched,47,918,en,x-ai/grok-4-fast
abbasiantaeb_conversational_2025,enriched,118,758,en,x-ai/grok-4-fast
grimm_conversational_2024,enriched,92,970,en,x-ai/grok-4-fast
wu_xinyu_2024,enriched,117,1242,en,x-ai/grok-4-fast
mao_multi-agent_2025,enriched,310,846,en,x-ai/grok-4-fast
zhai_information_2025,enriched,13,568,en,x-ai/grok-4-fast
almuntashiri_using_2025,enriched,81,1091,en,x-ai/grok-4-fast
zhang_cream_2024,enriched,265,600,en,x-ai/grok-4-fast
feng_forage_2025,enriched,93,1249,en,x-ai/grok-4-fast
gu_adaptive_2024,enriched,190,716,en,x-ai/grok-4-fast
chukwu_may_2025,enriched,388,895,en,x-ai/grok-4-fast
deeksha_emu-llm_2025,enriched,74,599,en,x-ai/grok-4-fast
bui_cross-data_2024,enriched,9,1021,en,x-ai/grok-4-fast
zhao_explainable_2025,enriched,154,1067,en,x-ai/grok-4-fast
wilk_fact-based_2025,enriched,56,1117,en,x-ai/grok-4-fast
he_ai_2024,enriched,583,1197,en,x-ai/grok-4-fast
zhou_intermind_2025,enriched,80,745,en,x-ai/grok-4-fast
zhang_characterizing_2025,enriched,165,1085,en,x-ai/grok-4-fast
sun_application_2024,enriched,98,818,en,x-ai/grok-4-fast
chen_react_2025,enriched,126,838,en,x-ai/grok-4-fast
datta_raging_2025,enriched,101,941,en,x-ai/grok-4-fast
li_repomincoder_2024,enriched,320,698,en,x-ai/grok-4-fast
yan_understanding_2025,enriched,78,1247,en,x-ai/grok-4-fast
bhowmick_raguru_2025,enriched,230,1014,en,x-ai/grok-4-fast
zhang_lsrp_2025,enriched,183,1119,en,x-ai/grok-4-fast
wang_intent-driven_2025,enriched,119,1192,en,x-ai/grok-4-fast
rejithkumar_probing_2024,enriched,341,1169,en,x-ai/grok-4-fast
li_leveraging_2024,enriched,83,814,en,x-ai/grok-4-fast
kang_retrieval-augmented_2024,enriched,164,1610,en,x-ai/grok-4-fast
kasundra_adapting_2024,enriched,27,1362,en,x-ai/grok-4-fast
chen_qilin_2025,enriched,40,817,en,x-ai/grok-4-fast
mamalis_can_2023,enriched,83,975,en,x-ai/grok-4-fast
joshi_reaper_2024,enriched,280,1084,en,x-ai/grok-4-fast
liu_optimizing_2025,enriched,97,1091,en,x-ai/grok-4-fast
ranade_fabula_2024,enriched,261,886,en,x-ai/grok-4-fast
bhattacharya_show_2025,enriched,131,956,en,x-ai/grok-4-fast
wang_social-rag_2025,enriched,109,724,en,x-ai/grok-4-fast
ray_metis_2025,enriched,125,1185,en,x-ai/grok-4-fast
thiede_talking_2024,enriched,26,1095,en,x-ai/grok-4-fast
shao_are_2025,enriched,89,1058,en,x-ai/grok-4-fast
hu_llm-generated_2025,enriched,240,1034,en,x-ai/grok-4-fast
mattis_examples_2024,enriched,113,969,en,x-ai/grok-4-fast
srivastava_lending_2024,enriched,84,724,en,x-ai/grok-4-fast
huang_penheal_2024,enriched,284,1190,en,x-ai/grok-4-fast
bhuvaji_retrieval-augmented_2025,enriched,85,624,en,x-ai/grok-4-fast
luo_integration_2024,enriched,103,968,en,x-ai/grok-4-fast
kaate_you_2025,enriched,67,731,en,x-ai/grok-4-fast
zhu_autopbl_2025,enriched,254,1095,en,x-ai/grok-4-fast
pei_flow--action_2025,enriched,42,1324,en,x-ai/grok-4-fast
xu_generative_2025,enriched,324,1070,en,x-ai/grok-4-fast
pallucchini_self-explanatory_2025,enriched,229,630,en,x-ai/grok-4-fast
saha_ir_explain_2025,enriched,138,838,en,x-ai/grok-4-fast
xiong_enhancing_2025,enriched,142,671,en,x-ai/grok-4-fast
xu_aligning_2025,enriched,100,808,en,x-ai/grok-4-fast
salemi_towards_2024,enriched,216,753,en,x-ai/grok-4-fast
song_how_2024,enriched,54,874,en,x-ai/grok-4-fast
kanakaris_network-informed_2025,enriched,39,804,en,x-ai/grok-4-fast
zhu_study_2024,enriched,110,849,en,x-ai/grok-4-fast
jacobs_thats_2025,enriched,135,743,en,x-ai/grok-4-fast
wang_llm-powered_2025,enriched,120,1137,en,x-ai/grok-4-fast
jin_i_2025,enriched,20,735,en,x-ai/grok-4-fast
lubos_llm-generated_2024,enriched,104,880,en,x-ai/grok-4-fast
harvey_framework_2025,enriched,12,701,en,x-ai/grok-4-fast
lee_mvprompt_2025,enriched,58,1219,en,x-ai/grok-4-fast
leitner_characterizing_2025,enriched,194,1244,en,x-ai/grok-4-fast
fang_llm_2024,enriched,299,1124,en,x-ai/grok-4-fast
pradeep_great_2025,enriched,103,966,en,x-ai/grok-4-fast
liu_towards_2024,enriched,92,936,en,x-ai/grok-4-fast
barone_combining_2025,enriched,28,782,en,x-ai/grok-4-fast
yen_memolet_2024,enriched,61,1175,en,x-ai/grok-4-fast
bose_prompts_2025,enriched,76,1111,en,x-ai/grok-4-fast
30–32\%),enriched,0,1482,en,anthropic/claude-sonnet-4.5
esmaelizadeh_integrating_2024,enriched,6,722,en,x-ai/grok-4-fast
tayal_dynamic_2024,enriched,86,1047,en,x-ai/grok-4-fast
xiang_civil_2025,enriched,125,946,en,x-ai/grok-4-fast
wang_towards_2025,enriched,132,1307,en,x-ai/grok-4-fast
gubanov_cancerkg_2024,enriched,40,1213,en,x-ai/grok-4-fast
hofstatter_fid-light_2023,enriched,215,1412,en,x-ai/grok-4-fast
chong_llm-net_2025,enriched,113,711,en,x-ai/grok-4-fast
fang_cross-cultural_2025,enriched,39,1363,en,x-ai/grok-4-fast
shailya_lext_2025,enriched,87,1199,en,x-ai/grok-4-fast
li_corpuslm_2024,enriched,107,1158,en,x-ai/grok-4-fast
guo_bkrag_2024,enriched,155,839,en,x-ai/grok-4-fast
strubberg_ux_2025,enriched,547,894,en,x-ai/grok-4-fast
shi_retrieval-enhanced_2024,enriched,131,656,en,x-ai/grok-4-fast
wang_how_2025,enriched,99,844,en,x-ai/grok-4-fast
birillo_one_2024,enriched,79,651,en,x-ai/grok-4-fast
liu_tigervector_2025,enriched,13,659,en,x-ai/grok-4-fast
zhang_eclass_2025,enriched,107,1295,en,x-ai/grok-4-fast
haag_last_2025,enriched,234,937,en,x-ai/grok-4-fast
abedu_llm-based_2024,enriched,39,990,en,x-ai/grok-4-fast
lajewska_explainability_2024,enriched,105,1221,en,x-ai/grok-4-fast
jin_intentiongpt_2025,enriched,15,906,en,x-ai/grok-4-fast
gao_fast_2025,enriched,41,618,en,x-ai/grok-4-fast
tian_towards_2025,enriched,54,799,en,x-ai/grok-4-fast
wang_rcagent_2024,enriched,120,1063,en,x-ai/grok-4-fast
liu_improving_2025,enriched,7,1465,en,x-ai/grok-4-fast
liang_kag_2025,enriched,258,1071,en,x-ai/grok-4-fast
liu_dual_2025,enriched,67,1219,en,x-ai/grok-4-fast
li_accurate_2025,enriched,101,941,en,x-ai/grok-4-fast
wei_garag_2024,enriched,61,802,en,x-ai/grok-4-fast
zheng_evaluating_2025,enriched,68,844,en,x-ai/grok-4-fast
liu_teaching_2024,enriched,14,973,en,x-ai/grok-4-fast
ju_toward_2025,enriched,348,850,en,x-ai/grok-4-fast
zheng_revolutionizing_2025,enriched,95,1367,en,x-ai/grok-4-fast
sun_multimodal_2025,enriched,77,1052,en,x-ai/grok-4-fast
wang_diagnosing_2025,enriched,66,1215,en,x-ai/grok-4-fast
deldjoo_toward_2025,enriched,130,892,en,x-ai/grok-4-fast
huang_generating_2024,enriched,54,1060,en,x-ai/grok-4-fast
engelmann_reanimator_2025,enriched,85,1387,en,x-ai/grok-4-fast
yan_challenges_2025,enriched,137,872,en,x-ai/grok-4-fast
poudel_scalable_2025,enriched,50,1679,en,x-ai/grok-4-fast
dou_construction_2025,enriched,144,962,en,x-ai/grok-4-fast
salemi_optimization_2024,enriched,96,891,en,x-ai/grok-4-fast
qian_tackling_2025,enriched,114,1078,en,x-ai/grok-4-fast
alvarado_garcia_emerging_2025,enriched,155,753,en,x-ai/grok-4-fast
liu_detecting_2025,enriched,126,891,en,x-ai/grok-4-fast
pasquini_neural_2024,enriched,53,998,en,x-ai/grok-4-fast
albrecht-crane_thinking_2025,enriched,206,801,en,x-ai/grok-4-fast
zha_mentigo_2025,enriched,120,980,en,x-ai/grok-4-fast
yang_evaluation_2024,enriched,123,929,en,x-ai/grok-4-fast
ma_towards_2025,enriched,132,1351,en,x-ai/grok-4-fast
peng_tilse_2024,enriched,56,1257,en,x-ai/grok-4-fast
joho_instruction-response_2025,enriched,54,1064,en,x-ai/grok-4-fast
sharifymoghaddam_rankllm_2025,enriched,208,1025,en,x-ai/grok-4-fast
liu_gram_2024,enriched,189,1170,en,x-ai/grok-4-fast
wang_jupybara_2025,enriched,156,908,en,x-ai/grok-4-fast
wen_6g-xsec_2024,enriched,216,870,en,x-ai/grok-4-fast
chen_open_2025,enriched,36,1441,en,x-ai/grok-4-fast
prakash_integrating_2024,enriched,100,1023,en,x-ai/grok-4-fast
lin_fraudulent_2025,enriched,164,760,en,x-ai/grok-4-fast
shi_you_2025,enriched,13,1025,en,x-ai/grok-4-fast
mei-seung_navigating_2024,enriched,75,1202,en,x-ai/grok-4-fast
ma_ambigchat_2025,enriched,42,998,en,x-ai/grok-4-fast
liu_enhancing_2025,enriched,380,963,en,x-ai/grok-4-fast
weber_perses_2025,enriched,267,938,en,x-ai/grok-4-fast
ehl_supporting_2025,enriched,169,777,en,x-ai/grok-4-fast
tu_r-eval_2024,enriched,75,977,en,x-ai/grok-4-fast
mi_empower_2025,enriched,283,1146,en,x-ai/grok-4-fast
lo_noel_2025,enriched,244,1286,en,x-ai/grok-4-fast
ding_diagram_2025,enriched,45,1325,en,x-ai/grok-4-fast
zhang_human-imperceptible_2024,enriched,9,1121,en,x-ai/grok-4-fast
loukas_making_2023,enriched,74,894,en,x-ai/grok-4-fast
huang_accessibility_2025,enriched,110,1078,en,x-ai/grok-4-fast
xuan_assessing_2024,enriched,165,682,en,x-ai/grok-4-fast
aruleba_scoping_2025,enriched,100,1061,en,x-ai/grok-4-fast
paduraru_enhancing_2025,enriched,275,681,en,x-ai/grok-4-fast
monteiro_imago_2025,enriched,221,178,en,x-ai/grok-4-fast
jennings_whats_2024,enriched,35,1136,en,x-ai/grok-4-fast
sharma_generative_2024,enriched,123,887,en,x-ai/grok-4-fast
tong_missteps_2025,enriched,18,1079,en,x-ai/grok-4-fast
wang_lekube_2024,enriched,115,1398,en,x-ai/grok-4-fast
singh_bias-aware_2025,enriched,161,1136,en,x-ai/grok-4-fast
cima_contextualized_2025,enriched,152,720,en,x-ai/grok-4-fast
yu_preliminary_2025,enriched,30,1091,en,x-ai/grok-4-fast
ma_integrating_2024,enriched,173,1290,en,x-ai/grok-4-fast
ho_enhancing_2025,enriched,134,925,en,x-ai/grok-4-fast
hu_hedrarag_2025,enriched,13,902,en,x-ai/grok-4-fast
azzopardi_simiir_2024,enriched,108,793,en,x-ai/grok-4-fast
narayanan_venkit_search_2025,enriched,105,1501,en,x-ai/grok-4-fast
cao_javabench_2024,enriched,103,1109,en,x-ai/grok-4-fast
li_bridging_2025,enriched,86,1106,en,x-ai/grok-4-fast
guo_optimizing_2025,enriched,12,1022,en,x-ai/grok-4-fast
wang_metmap_2024,enriched,247,1267,en,x-ai/grok-4-fast
shi_flowxpert_2025,enriched,195,824,en,x-ai/grok-4-fast
yang_design_2025,enriched,67,731,en,x-ai/grok-4-fast
battaglini-fischer_fails_2025,enriched,51,1071,en,x-ai/grok-4-fast
yuan_scx_2025,enriched,217,920,en,x-ai/grok-4-fast
tang_test_2024,enriched,310,929,en,x-ai/grok-4-fast
zhang_enhancing_2023,enriched,109,1028,en,x-ai/grok-4-fast
aodeng_inreactable_2025,enriched,197,903,en,x-ai/grok-4-fast
valtolina_teacher-driven_2025,enriched,81,543,en,x-ai/grok-4-fast
yang_optimization_2025,enriched,85,1002,en,x-ai/grok-4-fast
dubey_auctions_2024,enriched,138,1335,en,x-ai/grok-4-fast
chen_knowledge_2025,enriched,86,1433,en,x-ai/grok-4-fast
frazier_customizing_2024,enriched,52,1231,en,x-ai/grok-4-fast
most_lost_2025,enriched,309,934,en,x-ai/grok-4-fast
moayeri_worldbench_2024,enriched,68,1268,en,x-ai/grok-4-fast
roy_exploring_2024,enriched,181,1089,en,x-ai/grok-4-fast
cheng_oak_2025,enriched,54,1267,en,x-ai/grok-4-fast
kassaie_exploiting_2025,enriched,196,784,en,x-ai/grok-4-fast
hegde_self_2025,enriched,124,1092,en,x-ai/grok-4-fast
di_enhancing_2025,enriched,99,1164,en,x-ai/grok-4-fast
liu_symagent_2025,enriched,138,922,en,x-ai/grok-4-fast
hu_aptness_2024,enriched,352,940,en,x-ai/grok-4-fast
singh_rags_2025,enriched,79,955,en,x-ai/grok-4-fast
xu_large_2025,enriched,265,1002,en,x-ai/grok-4-fast
maslych_mitigating_2025,enriched,185,892,en,x-ai/grok-4-fast
khurana_why_2024,enriched,102,1145,en,x-ai/grok-4-fast
kazemitabaar_codeaid_2024,enriched,6,1025,en,x-ai/grok-4-fast
wang_rap-gen_2023,enriched,250,807,en,x-ai/grok-4-fast
li_mm-forecast_2024,enriched,155,846,en,x-ai/grok-4-fast
zhou_instructpipe_2025,enriched,210,1071,en,x-ai/grok-4-fast
qian_shape-it_2024,enriched,43,1122,en,x-ai/grok-4-fast
djeffal_reflexive_2025,enriched,156,1076,en,x-ai/grok-4-fast
malaborbor_enhancing_2024,enriched,34,649,en,x-ai/grok-4-fast
futamura_itochat2024_2025,enriched,172,1156,en,x-ai/grok-4-fast
chen_chineseecomqa_2025,enriched,19,1008,en,x-ai/grok-4-fast
duvvuru_llm-agents_2025,enriched,140,838,en,x-ai/grok-4-fast
tuck_llms_2025,enriched,64,872,en,x-ai/grok-4-fast
yu_llm-guided_2025,enriched,19,1000,en,x-ai/grok-4-fast
tang_this_2025,enriched,175,926,en,x-ai/grok-4-fast
sagtani_improving_2025,enriched,74,1211,en,x-ai/grok-4-fast
treanor_slice_2025,enriched,76,979,en,x-ai/grok-4-fast
guo_multimodal_2025,enriched,122,990,en,x-ai/grok-4-fast
schneider_engineering_2025,enriched,101,622,en,x-ai/grok-4-fast
yan_assertllm_2025,enriched,151,692,en,x-ai/grok-4-fast
rao_riskrag_2025,enriched,53,1232,en,x-ai/grok-4-fast
niu_iceage_2025,enriched,112,615,en,x-ai/grok-4-fast
lee_can_2025,enriched,67,343,en,x-ai/grok-4-fast
nangia_-context_2025,enriched,112,1035,en,x-ai/grok-4-fast
tian_text--sql_2025,enriched,18,903,en,x-ai/grok-4-fast
yan_efficient_2024,enriched,179,1112,en,x-ai/grok-4-fast
wu_orchid_2025,enriched,169,749,en,x-ai/grok-4-fast
meng_deconstructing_2025,enriched,52,911,en,x-ai/grok-4-fast
do_paige_2025,enriched,91,1177,en,x-ai/grok-4-fast
tan_contextualized_2025,enriched,175,752,en,x-ai/grok-4-fast
ghassel_hierarchical_2025,enriched,87,980,en,x-ai/grok-4-fast
qiao_oversight_2025,enriched,123,1105,en,x-ai/grok-4-fast
wu_netllm_2024,enriched,114,1000,en,x-ai/grok-4-fast
zhang_differential-perceptive_2024,enriched,149,946,en,x-ai/grok-4-fast
pang_understanding_2025,enriched,70,735,en,x-ai/grok-4-fast
espinal_extended_2025,enriched,126,1179,en,x-ai/grok-4-fast
aneja_beyond_2025,enriched,25,891,en,x-ai/grok-4-fast
staudinger_reproducibility_2024,enriched,75,584,en,x-ai/grok-4-fast
cai_aiget_2025,enriched,40,901,en,x-ai/grok-4-fast
yang_evaluating_2025,enriched,184,496,en,x-ai/grok-4-fast
kim_legisflow_2025,enriched,37,876,en,x-ai/grok-4-fast
koziolek_llm-based_2024,enriched,104,891,en,x-ai/grok-4-fast
zhao_noteit_2025,enriched,203,1433,en,x-ai/grok-4-fast
tian_customized_2024,enriched,84,904,en,x-ai/grok-4-fast
cordioli_exploring_2025,enriched,138,901,en,x-ai/grok-4-fast
dietz_principles_2025,enriched,61,843,en,x-ai/grok-4-fast
li_omniquery_2025,enriched,44,1040,en,x-ai/grok-4-fast
jorke_gptcoach_2025,enriched,135,1079,en,x-ai/grok-4-fast
vaithilingam_semantic_2025,enriched,74,968,en,x-ai/grok-4-fast
zhang_mmr_2025,enriched,71,1253,en,x-ai/grok-4-fast
shi_learnable_2024,enriched,131,977,en,x-ai/grok-4-fast
hoseini_end--end_2025,enriched,153,1421,en,x-ai/grok-4-fast
ruan_specrover_2025,enriched,232,1098,en,x-ai/grok-4-fast
correia_unveiling_2024,enriched,104,1307,en,x-ai/grok-4-fast
sattabun_enhancing_2025,enriched,94,1246,en,x-ai/grok-4-fast
pratelli_evaluation_2025,enriched,13,764,en,x-ai/grok-4-fast
fok_qlarify_2024,enriched,96,1078,en,x-ai/grok-4-fast
farzi_does_2025,enriched,241,856,en,x-ai/grok-4-fast
adhikari_exploring_2025,enriched,67,695,en,x-ai/grok-4-fast
lin_haprepair_2025,enriched,261,1075,en,x-ai/grok-4-fast
xu_search---chain_2024,enriched,59,1059,en,x-ai/grok-4-fast
ma_librelog_2025,enriched,92,830,en,x-ai/grok-4-fast
taveekitworachai_enhancing_2023,enriched,178,851,en,x-ai/grok-4-fast
wang_decoding_2024,enriched,59,1226,en,x-ai/grok-4-fast
paria_navigating_2024,enriched,145,845,en,x-ai/grok-4-fast
santana_can_2025,enriched,121,984,en,x-ai/grok-4-fast
koziolek_llm-based_2024-1,enriched,88,1137,en,x-ai/grok-4-fast
solch_direct_2025,enriched,94,1135,en,x-ai/grok-4-fast
ashkinaze_plurals_2025,enriched,212,1065,en,x-ai/grok-4-fast
pontes_miranda_towards_2024,enriched,56,932,en,x-ai/grok-4-fast
hu_research_2025,enriched,63,1144,en,x-ai/grok-4-fast
bian_empowering_2025,enriched,74,1057,en,x-ai/grok-4-fast
yang_aqua_2024,enriched,85,1098,en,x-ai/grok-4-fast
cao_writing_2025,enriched,81,1355,en,x-ai/grok-4-fast
huh_vid2coach_2025,enriched,38,1032,en,x-ai/grok-4-fast
sabouri_trust_2025,enriched,155,1009,en,x-ai/grok-4-fast
zhang_navigating_2025,enriched,14,509,en,x-ai/grok-4-fast
ariza-casabona_comparative_2024,enriched,150,972,en,x-ai/grok-4-fast
zhang_how_2024,enriched,39,749,en,x-ai/grok-4-fast
wang_composable_2025,enriched,87,1046,en,x-ai/grok-4-fast
dai_mitigating_2025,enriched,62,908,en,x-ai/grok-4-fast
khurana_it_2025,enriched,58,844,en,x-ai/grok-4-fast
li_llms_2024,enriched,183,843,en,x-ai/grok-4-fast
liu_webanns_2025,enriched,87,1062,en,x-ai/grok-4-fast
tran_memoriease_2024,enriched,111,982,en,x-ai/grok-4-fast
sun_rearter_2025,enriched,125,971,en,x-ai/grok-4-fast
lau_ban_2023,enriched,30,862,en,x-ai/grok-4-fast
shen_gpiot_2025,enriched,160,730,en,x-ai/grok-4-fast
gebreegziabher_metricmate_2025,enriched,232,1087,en,x-ai/grok-4-fast
kurshan_ai_2024,enriched,191,916,en,x-ai/grok-4-fast
ding_enhancing_2024,enriched,202,1262,en,x-ai/grok-4-fast
kang_tldr_2024,enriched,161,980,en,x-ai/grok-4-fast
singh_finqapt_2024,enriched,168,883,en,x-ai/grok-4-fast
donnelly_exploring_2025,enriched,127,910,en,x-ai/grok-4-fast
franca_optimizing_2025,enriched,56,1091,en,x-ai/grok-4-fast
yang_knighter_2025,enriched,116,1383,en,x-ai/grok-4-fast
deva_kya_2025,enriched,101,831,en,x-ai/grok-4-fast
xu_automated_2024,enriched,132,950,en,x-ai/grok-4-fast
arabzadeh_benchmarking_2025,enriched,151,586,en,x-ai/grok-4-fast
darnell_empirical_2024,enriched,197,997,en,x-ai/grok-4-fast
vaithilingam_imagining_2024,enriched,110,1249,en,x-ai/grok-4-fast
dedov_jointrank_2025,enriched,139,1145,en,x-ai/grok-4-fast
tang_fine-tuning_2024,enriched,252,933,en,x-ai/grok-4-fast
chen_cograder_2025,enriched,85,870,en,x-ai/grok-4-fast
yang_graphusion_2025,enriched,114,921,en,x-ai/grok-4-fast
zhang_ask_2025,enriched,142,827,en,x-ai/grok-4-fast
alaofi_llms_2024,enriched,181,1019,en,x-ai/grok-4-fast
spillo_gal-kars_2025,enriched,13,659,en,x-ai/grok-4-fast
wang_exploring_2025,enriched,48,864,en,x-ai/grok-4-fast
tufano_unveiling_2024,enriched,237,769,en,x-ai/grok-4-fast
alghamdi_enhancing_2024,enriched,60,1039,en,x-ai/grok-4-fast
polys_prompt_2024,enriched,125,1395,en,x-ai/grok-4-fast
zhang_chainbuddy_2025,enriched,39,1134,en,x-ai/grok-4-fast
jatowt_flexidigital_2025,enriched,97,1238,en,x-ai/grok-4-fast
kweon_uncertainty_2025,enriched,82,1113,en,x-ai/grok-4-fast
vandeputte_foundational_2025,enriched,64,621,en,x-ai/grok-4-fast
liu_personaflow_2025,enriched,77,1030,en,x-ai/grok-4-fast
chakrabarti_inside_2025,enriched,20,878,en,x-ai/grok-4-fast
xu_finbert2_2025,enriched,36,1329,en,x-ai/grok-4-fast
gim_serve_2025,enriched,50,781,en,x-ai/grok-4-fast
isozaki_towards_2025,enriched,51,1047,en,x-ai/grok-4-fast
li_llm-enhanced_2024,enriched,259,1551,en,x-ai/grok-4-fast
demartini_preaching_2025,enriched,110,1197,en,x-ai/grok-4-fast
zine_llm-based_2025,enriched,118,1234,en,x-ai/grok-4-fast
pinto_lessons_2024,enriched,63,848,en,x-ai/grok-4-fast
sun_creative_2025,enriched,78,1097,en,x-ai/grok-4-fast
zhang_imperceptible_2024,enriched,96,654,en,x-ai/grok-4-fast
yuan_kg-uq_2025,enriched,96,991,en,x-ai/grok-4-fast
zhang_are_2024,enriched,146,674,en,x-ai/grok-4-fast
harvey_dont_2025,enriched,113,1149,en,x-ai/grok-4-fast
guan_mfort-qa_2024,enriched,30,788,en,x-ai/grok-4-fast
joshi_coprompter_2025,enriched,176,1019,en,x-ai/grok-4-fast
cai_hi_2025,enriched,107,1079,en,x-ai/grok-4-fast
farzi_pencils_2024,enriched,140,838,en,x-ai/grok-4-fast
sun_persona-l_2025,enriched,0,1194,en,x-ai/grok-4-fast
roy_choudhury_genai_2025,enriched,37,768,en,x-ai/grok-4-fast
zhu_learn_2025,enriched,33,878,en,x-ai/grok-4-fast
menshawy_navigating_2024,enriched,116,989,en,x-ai/grok-4-fast
chen_online_2024,enriched,271,1094,en,x-ai/grok-4-fast
yuan_designrepair_2025,enriched,115,585,en,x-ai/grok-4-fast
anandayuvaraj_fail_2024,enriched,41,1119,en,x-ai/grok-4-fast
korelic_sellma_2025,enriched,104,926,en,x-ai/grok-4-fast
al_owayyed_controlled_2025,enriched,58,674,en,x-ai/grok-4-fast
singh_leftovers_2024,enriched,14,1066,en,x-ai/grok-4-fast
lamas_dsl-xpert_2024,enriched,8,630,en,x-ai/grok-4-fast
prasongpongchai_talk_2025,enriched,37,1064,en,x-ai/grok-4-fast
chen_rarebench_2024,enriched,39,677,en,x-ai/grok-4-fast
seo_prompt_2025,enriched,94,801,en,x-ai/grok-4-fast
balog_rankers_2025,enriched,84,879,en,x-ai/grok-4-fast
goel_x-lifecycle_2024,enriched,262,762,en,x-ai/grok-4-fast
quinn_longsight_2025,enriched,139,1063,en,x-ai/grok-4-fast
zhong_design_2024,enriched,54,937,en,x-ai/grok-4-fast
pamnani_ai-driven_2025,enriched,359,829,en,x-ai/grok-4-fast
shanmugarasa_sok_2025,enriched,206,993,en,x-ai/grok-4-fast
pinto_developer_2024,enriched,57,959,en,x-ai/grok-4-fast
fan_litlinker_2025,enriched,49,1187,en,x-ai/grok-4-fast
wei_tar_2024,enriched,31,914,en,x-ai/grok-4-fast
krishna_codellm-devkit_2025,enriched,98,612,en,x-ai/grok-4-fast
abdullahi_k-paths_2025,enriched,45,893,en,x-ai/grok-4-fast
krishna_echoswift_2024,enriched,218,1137,en,x-ai/grok-4-fast
yin_lies_2024,enriched,119,953,en,x-ai/grok-4-fast
kan_abcm_2025,enriched,63,1073,en,x-ai/grok-4-fast
azher_limtopic_2025,enriched,129,814,en,x-ai/grok-4-fast
hu_privacy-preserved_2024,enriched,42,1179,en,x-ai/grok-4-fast
singh_meqa_2025,enriched,217,910,en,x-ai/grok-4-fast
liu_fitting_2025,enriched,106,1223,en,x-ai/grok-4-fast
sanchez_cuadrado_automating_2024,enriched,100,825,en,x-ai/grok-4-fast
liu_ora_2025,enriched,128,1102,en,x-ai/grok-4-fast
chi_watchwithme_2025,enriched,114,643,en,x-ai/grok-4-fast
einy_cost-effective_2024,enriched,47,1210,en,x-ai/grok-4-fast
sun_real-time_2024,enriched,15,1012,en,x-ai/grok-4-fast
tan_exploring_2025,enriched,89,1004,en,x-ai/grok-4-fast
he_cognify_2025,enriched,61,1078,en,x-ai/grok-4-fast
ganiyu_ai5gtest_2025,enriched,126,898,en,x-ai/grok-4-fast
uprety_using_2025,enriched,234,865,en,x-ai/grok-4-fast
zhao_let_2024,enriched,266,963,en,x-ai/grok-4-fast
chiu_enhancing_2025,enriched,187,1110,en,x-ai/grok-4-fast
kim_fostering_2025,enriched,93,949,en,x-ai/grok-4-fast
fu_medquery_2025,enriched,37,912,en,x-ai/grok-4-fast
pan_acknowledge_2025,enriched,112,1049,en,x-ai/grok-4-fast
